,date,title,author
2514,"March 4, 1990","Oh, the Places You'll Go!",Dr. Seuss
2515,"March 11, 1990",Devices and Desires,P. D. James
2516,"March 18, 1990",The Bourne Ultimatum,Robert Ludlum
2517,"March 25, 1990",The Bourne Ultimatum,Robert Ludlum
2518,"April 1, 1990",The Bourne Ultimatum,Robert Ludlum
2519,"April 8, 1990",The Bourne Ultimatum,Robert Ludlum
2520,"April 15, 1990",The Bourne Ultimatum,Robert Ludlum
2521,"April 22, 1990",September,Rosamunde Pilcher
2522,"April 29, 1990",September,Rosamunde Pilcher
2523,"May 6, 1990",September,Rosamunde Pilcher
2524,"May 13, 1990",The Stand,Stephen King
2525,"May 20, 1990",The Stand,Stephen King
2526,"May 27, 1990",September,Rosamunde Pilcher
2527,"June 3, 1990",The Stand,Stephen King
2528,"June 10, 1990",The Stand,Stephen King
2529,"June 17, 1990",The Burden of Proof,Scott Turow
2530,"June 24, 1990",The Burden of Proof,Scott Turow
2531,"July 1, 1990",The Burden of Proof,Scott Turow
2532,"July 8, 1990",The Burden of Proof,Scott Turow
2533,"July 15, 1990",The Burden of Proof,Scott Turow
2534,"July 22, 1990",The Burden of Proof,Scott Turow
2535,"July 29, 1990",The Burden of Proof,Scott Turow
2536,"August 5, 1990",The Burden of Proof,Scott Turow
2537,"August 12, 1990",The Burden of Proof,Scott Turow
2538,"August 19, 1990",The Burden of Proof,Scott Turow
2539,"August 26, 1990",The Burden of Proof,Scott Turow
2540,"September 2, 1990",Memories of Midnight,Sidney Sheldon
2541,"September 9, 1990",Memories of Midnight,Sidney Sheldon
2542,"September 16, 1990",Four Past Midnight,Stephen King
2543,"September 23, 1990",Four Past Midnight,Stephen King
2544,"September 30, 1990",Four Past Midnight,Stephen King
2545,"October 7, 1990",Four Past Midnight,Stephen King
2546,"October 14, 1990",Four Past Midnight,Stephen King
2547,"October 21, 1990",The Plains of Passage,Jean M. Auel
2548,"October 28, 1990",The Plains of Passage,Jean M. Auel
2549,"November 4, 1990",The Plains of Passage,Jean M. Auel
2550,"November 11, 1990",The Plains of Passage,Jean M. Auel
2551,"November 18, 1990",The Plains of Passage,Jean M. Auel
2552,"November 25, 1990",The Plains of Passage,Jean M. Auel
2553,"December 2, 1990",The Plains of Passage,Jean M. Auel
2554,"December 9, 1990",The Plains of Passage,Jean M. Auel
2555,"December 16, 1990",The Plains of Passage,Jean M. Auel
2556,"December 23, 1990",The Plains of Passage,Jean M. Auel
2557,"December 30, 1990",The Plains of Passage,Jean M. Auel
2558,"January 6, 1991",The Plains of Passage,Jean M. Auel
2559,"January 13, 1991",The Plains of Passage,Jean M. Auel
2560,"January 20, 1991",The Secret Pilgrim,John le Carré
2561,"January 27, 1991",The Secret Pilgrim,John le Carré
2562,"February 3, 1991",Cold Fire,Dean Koontz
2563,"February 10, 1991",Cold Fire,Dean Koontz
2564,"February 17, 1991",Cold Fire,Dean Koontz
2565,"February 24, 1991",Heartbeat,Danielle Steel
2566,"March 3, 1991",Heartbeat,Danielle Steel
2567,"March 10, 1991",Heartbeat,Danielle Steel
2568,"March 17, 1991",Heartbeat,Danielle Steel
2569,"March 24, 1991",Heartbeat,Danielle Steel
2570,"March 31, 1991",Heartbeat,Danielle Steel
2571,"April 7, 1991",Heartbeat,Danielle Steel
2572,"April 14, 1991",Heartbeat,Danielle Steel
2573,"April 21, 1991",The Seeress of Kell,David Eddings
2574,"April 28, 1991",The Seeress of Kell,David Eddings
2575,"May 5, 1991",The Seeress of Kell,David Eddings
2576,"May 12, 1991","Loves Music, Loves to Dance",Mary Higgins Clark
2577,"May 19, 1991","Loves Music, Loves to Dance",Mary Higgins Clark
2578,"May 26, 1991","Loves Music, Loves to Dance",Mary Higgins Clark
2579,"June 2, 1991","Loves Music, Loves to Dance",Mary Higgins Clark
2580,"June 9, 1991","Loves Music, Loves to Dance",Mary Higgins Clark
2581,"June 16, 1991","Loves Music, Loves to Dance",Mary Higgins Clark
2582,"June 23, 1991","Oh, the Places You'll Go!",Dr. Seuss
2583,"June 30, 1991",Heir to the Empire,Timothy Zahn
2584,"July 7, 1991",The Kitchen God's Wife,Amy Tan
2585,"July 14, 1991",The Kitchen God's Wife,Amy Tan
2586,"July 21, 1991",The Kitchen God's Wife,Amy Tan
2587,"July 28, 1991",The Kitchen God's Wife,Amy Tan
2588,"August 4, 1991",The Kitchen God's Wife,Amy Tan
2589,"August 11, 1991",The Kitchen God's Wife,Amy Tan
2590,"August 18, 1991",The Kitchen God's Wife,Amy Tan
2591,"August 25, 1991",The Sum of All Fears,Tom Clancy
2592,"September 1, 1991",The Sum of All Fears,Tom Clancy
2593,"September 8, 1991",The Sum of All Fears,Tom Clancy
2594,"September 15, 1991",The Sum of All Fears,Tom Clancy
2595,"September 22, 1991",The Sum of All Fears,Tom Clancy
2596,"September 29, 1991",The Sum of All Fears,Tom Clancy
2597,"October 6, 1991",The Sum of All Fears,Tom Clancy
2598,"October 13, 1991",Scarlett,Alexandra Ripley
2599,"October 20, 1991",Scarlett,Alexandra Ripley
2600,"October 27, 1991",Scarlett,Alexandra Ripley
2601,"November 3, 1991",Scarlett,Alexandra Ripley
2602,"November 10, 1991",Scarlett,Alexandra Ripley
2603,"November 17, 1991",Scarlett,Alexandra Ripley
2604,"November 24, 1991",Scarlett,Alexandra Ripley
2605,"December 1, 1991",Scarlett,Alexandra Ripley
2606,"December 8, 1991",Scarlett,Alexandra Ripley
2607,"December 15, 1991",Scarlett,Alexandra Ripley
2608,"December 22, 1991",Scarlett,Alexandra Ripley
2609,"December 29, 1991",Scarlett,Alexandra Ripley
2610,"January 5, 1992",Scarlett,Alexandra Ripley
2611,"January 12, 1992",Scarlett,Alexandra Ripley
2612,"January 19, 1992",Scarlett,Alexandra Ripley
2613,"January 26, 1992",Scarlett,Alexandra Ripley
2614,"February 2, 1992",Hideaway,Dean Koontz
2615,"February 9, 1992",Hideaway,Dean Koontz
2616,"February 16, 1992",Hideaway,Dean Koontz
2617,"February 23, 1992",Hideaway,Dean Koontz
2618,"March 1, 1992",Rising Sun,Michael Crichton
2619,"March 8, 1992",Rising Sun,Michael Crichton
2620,"March 15, 1992",The Pelican Brief,John Grisham
2621,"March 22, 1992",The Pelican Brief,John Grisham
2622,"March 29, 1992",The Pelican Brief,John Grisham
2623,"April 5, 1992",The Pelican Brief,John Grisham
2624,"April 12, 1992",The Pelican Brief,John Grisham
2625,"April 19, 1992",The Pelican Brief,John Grisham
2626,"April 26, 1992",The Pelican Brief,John Grisham
2627,"May 3, 1992",The Pelican Brief,John Grisham
2628,"May 10, 1992",The Pelican Brief,John Grisham
2629,"May 17, 1992",Jewels,Danielle Steel
2630,"May 24, 1992",Jewels,Danielle Steel
2631,"May 31, 1992",Jewels,Danielle Steel
2632,"June 7, 1992",Jewels,Danielle Steel
2633,"June 14, 1992","Oh, the Places You'll Go!",Dr. Seuss
2634,"June 21, 1992","Oh, the Places You'll Go!",Dr. Seuss
2635,"June 28, 1992","Oh, the Places You'll Go!",Dr. Seuss
2636,"July 5, 1992",The Pelican Brief,John Grisham
2637,"July 12, 1992",The Pelican Brief,John Grisham
2638,"July 19, 1992",Gerald's Game,Stephen King
2639,"July 26, 1992",Gerald's Game,Stephen King
2640,"August 2, 1992",Gerald's Game,Stephen King
2641,"August 9, 1992",Gerald's Game,Stephen King
2642,"August 16, 1992",Gerald's Game,Stephen King
2643,"August 23, 1992",Gerald's Game,Stephen King
2644,"August 30, 1992",Gerald's Game,Stephen King
2645,"September 6, 1992",Gerald's Game,Stephen King
2646,"September 13, 1992",Gerald's Game,Stephen King
2647,"September 20, 1992",Where Is Joe Merchant?,Jimmy Buffett
2648,"September 27, 1992",The Pelican Brief,John Grisham
2649,"October 4, 1992",Where Is Joe Merchant?,Jimmy Buffett
2650,"October 11, 1992",Where Is Joe Merchant?,Jimmy Buffett
2651,"October 18, 1992",The Stars Shine Down,Sidney Sheldon
2652,"October 25, 1992",The Tale of the Body Thief,Anne Rice
2653,"November 1, 1992",The Tale of the Body Thief,Anne Rice
2654,"November 8, 1992",The Tale of the Body Thief,Anne Rice
2655,"November 15, 1992",The Tale of the Body Thief,Anne Rice
2656,"November 22, 1992",Mixed Blessings,Danielle Steel
2657,"November 29, 1992",Mixed Blessings,Danielle Steel
2658,"December 6, 1992",Dolores Claiborne,Stephen King
2659,"December 13, 1992",Dolores Claiborne,Stephen King
2660,"December 20, 1992",Dolores Claiborne,Stephen King
2661,"December 27, 1992",Dolores Claiborne,Stephen King
2662,"January 3, 1993",Dolores Claiborne,Stephen King
2663,"January 10, 1993",Dolores Claiborne,Stephen King
2664,"January 17, 1993",Dolores Claiborne,Stephen King
2665,"January 24, 1993",Dragon Tears,Dean Koontz
2666,"January 31, 1993",The Bridges of Madison County,Robert James Waller
2667,"February 7, 1993",The Bridges of Madison County,Robert James Waller
2668,"February 14, 1993",The Bridges of Madison County,Robert James Waller
2669,"February 21, 1993",The Bridges of Madison County,Robert James Waller
2670,"February 28, 1993",The Bridges of Madison County,Robert James Waller
2671,"March 7, 1993",The Bridges of Madison County,Robert James Waller
2672,"March 14, 1993",The Bridges of Madison County,Robert James Waller
2673,"March 21, 1993",The Client,John Grisham
2674,"March 28, 1993",The Client,John Grisham
2675,"April 4, 1993",The Client,John Grisham
2676,"April 11, 1993",The Client,John Grisham
2677,"April 18, 1993",The Bridges of Madison County,Robert James Waller
2678,"April 25, 1993",The Bridges of Madison County,Robert James Waller
2679,"May 2, 1993",The Bridges of Madison County,Robert James Waller
2680,"May 9, 1993",The Bridges of Madison County,Robert James Waller
2681,"May 16, 1993",The Bridges of Madison County,Robert James Waller
2682,"May 23, 1993",The Bridges of Madison County,Robert James Waller
2683,"May 30, 1993",The Bridges of Madison County,Robert James Waller
2684,"June 6, 1993",The Bridges of Madison County,Robert James Waller
2685,"June 13, 1993",The Bridges of Madison County,Robert James Waller
2686,"June 20, 1993",The Bridges of Madison County,Robert James Waller
2687,"June 27, 1993",The Bridges of Madison County,Robert James Waller
2688,"July 4, 1993",The Bridges of Madison County,Robert James Waller
2689,"July 11, 1993",The Bridges of Madison County,Robert James Waller
2690,"July 18, 1993",The Bridges of Madison County,Robert James Waller
2691,"July 25, 1993",The Bridges of Madison County,Robert James Waller
2692,"August 1, 1993",The Bridges of Madison County,Robert James Waller
2693,"August 8, 1993",The Bridges of Madison County,Robert James Waller
2694,"August 15, 1993",The Bridges of Madison County,Robert James Waller
2695,"August 22, 1993",The Bridges of Madison County,Robert James Waller
2696,"August 29, 1993",Without Remorse,Tom Clancy
2697,"September 5, 1993",Without Remorse,Tom Clancy
2698,"September 12, 1993",The Bridges of Madison County,Robert James Waller
2699,"September 19, 1993",The Bridges of Madison County,Robert James Waller
2700,"September 26, 1993",The Bridges of Madison County,Robert James Waller
2701,"October 3, 1993",The Bridges of Madison County,Robert James Waller
2702,"October 10, 1993",The Bridges of Madison County,Robert James Waller
2703,"October 17, 1993",The Bridges of Madison County,Robert James Waller
2704,"October 24, 1993",The Bridges of Madison County,Robert James Waller
2705,"October 31, 1993",The Bridges of Madison County,Robert James Waller
2706,"November 7, 1993",The Bridges of Madison County,Robert James Waller
2707,"November 14, 1993",Slow Waltz in Cedar Bend,N/A
2708,"November 21, 1993",Slow Waltz in Cedar Bend,N/A
2709,"November 28, 1993",Slow Waltz in Cedar Bend,N/A
2710,"December 5, 1993",Slow Waltz in Cedar Bend,N/A
2711,"December 12, 1993",Slow Waltz in Cedar Bend,N/A
2712,"December 19, 1993",Slow Waltz in Cedar Bend,N/A
2713,"December 26, 1993",Slow Waltz in Cedar Bend,N/A
2714,"January 2, 1994",Slow Waltz in Cedar Bend,Robert James Waller
2715,"January 9, 1994",Slow Waltz in Cedar Bend,Robert James Waller
2716,"January 16, 1994",The Bridges of Madison County,N/A
2717,"January 23, 1994",Disclosure,Michael Crichton
2718,"January 30, 1994",Disclosure,Michael Crichton
2719,"February 6, 1994",Disclosure,Michael Crichton
2720,"February 13, 1994",Disclosure,Michael Crichton
2721,"February 20, 1994",Disclosure,Michael Crichton
2722,"February 27, 1994",Accident,Danielle Steel
2723,"March 6, 1994",Accident,Danielle Steel
2724,"March 13, 1994",Accident,Danielle Steel
2725,"March 20, 1994",Accident,Danielle Steel
2726,"March 27, 1994",Accident,Danielle Steel
2727,"April 3, 1994",The Celestine Prophecy,James Redfield
2728,"April 10, 1994",The Celestine Prophecy,James Redfield
2729,"April 17, 1994",The Celestine Prophecy,James Redfield
2730,"April 24, 1994",The Celestine Prophecy,James Redfield
2731,"May 1, 1994",The Celestine Prophecy,James Redfield
2732,"May 8, 1994",The Celestine Prophecy,James Redfield
2733,"May 15, 1994",The Celestine Prophecy,James Redfield
2734,"May 22, 1994",Remember Me,Mary Higgins Clark
2735,"May 29, 1994",The Celestine Prophecy,James Redfield
2736,"June 5, 1994",The Celestine Prophecy,James Redfield
2737,"June 12, 1994",The Chamber,John Grisham
2738,"June 19, 1994",The Chamber,John Grisham
2739,"June 26, 1994",The Chamber,John Grisham
2740,"July 3, 1994",The Chamber,John Grisham
2741,"July 10, 1994",The Chamber,John Grisham
2742,"July 17, 1994",The Chamber,John Grisham
2743,"July 24, 1994",The Chamber,John Grisham
2744,"July 31, 1994",The Chamber,John Grisham
2745,"August 7, 1994",The Gift,Danielle Steel
2746,"August 14, 1994",The Gift,Danielle Steel
2747,"August 21, 1994",The Gift,Danielle Steel
2748,"August 28, 1994",The Gift,Danielle Steel
2749,"September 4, 1994",Debt of Honor,Tom Clancy
2750,"September 11, 1994",Debt of Honor,Tom Clancy
2751,"September 18, 1994",Debt of Honor,Tom Clancy
2752,"September 25, 1994",Debt of Honor,Tom Clancy
2753,"October 2, 1994",Debt of Honor,Tom Clancy
2754,"October 9, 1994",Debt of Honor,Tom Clancy
2755,"October 16, 1994",Taltos,Anne Rice
2756,"October 23, 1994",Insomnia,Stephen King
2757,"October 30, 1994",Insomnia,Stephen King
2758,"November 6, 1994",Insomnia,Stephen King
2759,"November 13, 1994",The Celestine Prophecy,James Redfield
2760,"November 20, 1994",The Celestine Prophecy,James Redfield
2761,"November 27, 1994",The Celestine Prophecy,James Redfield
2762,"December 4, 1994",The Celestine Prophecy,James Redfield
2763,"December 11, 1994",Politically Correct Bedtime Stories,James Finn Garner
2764,"December 18, 1994",Politically Correct Bedtime Stories,James Finn Garner
2765,"December 25, 1994",Politically Correct Bedtime Stories,James Finn Garner
2766,"January 1, 1995",Politically Correct Bedtime Stories,James Finn Garner
2767,"January 8, 1995",Politically Correct Bedtime Stories,James Finn Garner
2768,"January 15, 1995",Politically Correct Bedtime Stories,James Finn Garner
2769,"January 22, 1995",The Celestine Prophecy,James Redfield
2770,"January 29, 1995",The Celestine Prophecy,James Redfield
2771,"February 5, 1995",The Celestine Prophecy,James Redfield
2772,"February 12, 1995",The Celestine Prophecy,James Redfield
2773,"February 19, 1995",The Celestine Prophecy,James Redfield
2774,"February 26, 1995",The Celestine Prophecy,James Redfield
2775,"March 5, 1995",The Celestine Prophecy,James Redfield
2776,"March 12, 1995",The Celestine Prophecy,James Redfield
2777,"March 19, 1995",The Celestine Prophecy,James Redfield
2778,"March 26, 1995",The Celestine Prophecy,James Redfield
2779,"April 2, 1995",The Celestine Prophecy,James Redfield
2780,"April 9, 1995",The Celestine Prophecy,James Redfield
2781,"April 16, 1995",The Celestine Prophecy,James Redfield
2782,"April 23, 1995",The Celestine Prophecy,James Redfield
2783,"April 30, 1995",The Rainmaker,John Grisham
2784,"May 7, 1995",The Rainmaker,John Grisham
2785,"May 14, 1995",The Rainmaker,John Grisham
2786,"May 21, 1995",The Rainmaker,John Grisham
2787,"May 28, 1995",The Rainmaker,John Grisham
2788,"June 4, 1995",The Rainmaker,John Grisham
2789,"June 11, 1995",The Rainmaker,John Grisham
2790,"June 18, 1995",The Rainmaker,John Grisham
2791,"June 25, 1995",The Bridges of Madison County,Robert James Waller
2792,"July 2, 1995",The Rainmaker,John Grisham
2793,"July 9, 1995",The Bridges of Madison County,Robert James Waller
2794,"July 16, 1995",Beach Music,Pat Conroy
2795,"July 23, 1995",Beach Music,Pat Conroy
2796,"July 30, 1995",Memnoch the Devil,Anne Rice
2797,"August 6, 1995",Memnoch the Devil,Anne Rice
2798,"August 13, 1995",Beach Music,Pat Conroy
2799,"August 20, 1995",Memnoch the Devil,Anne Rice
2800,"August 27, 1995",From Potter's Field,Patricia Cornwell
2801,"September 3, 1995",From Potter's Field,Patricia Cornwell
2802,"September 10, 1995",From Potter's Field,Patricia Cornwell
2803,"September 17, 1995","""L"" Is for Lawless",Sue Grafton
2804,"September 24, 1995","""L"" Is for Lawless",Sue Grafton
2805,"October 1, 1995",The Horse Whisperer,Nicholas Evans
2806,"October 8, 1995",The Lost World,Michael Crichton
2807,"October 15, 1995",The Lost World,Michael Crichton
2808,"October 22, 1995",The Lost World,Michael Crichton
2809,"October 29, 1995",The Lost World,Michael Crichton
2810,"November 5, 1995",The Lost World,Michael Crichton
2811,"November 12, 1995",The Lost World,Michael Crichton
2812,"November 19, 1995",The Lost World,Michael Crichton
2813,"November 26, 1995",The Lost World,Michael Crichton
2814,"December 3, 1995",Five Days in Paris,Danielle Steel
2815,"December 10, 1995",Five Days in Paris,Danielle Steel
2816,"December 17, 1995",The Christmas Box,Richard Paul Evans
2817,"December 24, 1995",The Christmas Box,Richard Paul Evans
2818,"December 31, 1995",The Christmas Box,Richard Paul Evans
2819,"January 7, 1996",The Christmas Box,Richard Paul Evans
2820,"January 14, 1996",The Christmas Box,Richard Paul Evans
2821,"January 21, 1996",The Horse Whisperer,Nicholas Evans
2822,"January 28, 1996",Intensity,Dean Koontz
2823,"February 4, 1996",Intensity,Dean Koontz
2824,"February 11, 1996",Intensity,Dean Koontz
2825,"February 18, 1996",Primary Colors,"Anonymous
Later revealed to be Joe Klein"
2826,"February 25, 1996",Primary Colors,"Anonymous
Later revealed to be Joe Klein"
2827,"March 3, 1996",Primary Colors,"Anonymous
Later revealed to be Joe Klein"
2828,"March 10, 1996",Primary Colors,"Anonymous
Later revealed to be Joe Klein"
2829,"March 17, 1996",Primary Colors,"Anonymous
Later revealed to be Joe Klein"
